grid_cell_id,latitude,longitude,spatial_block_id,spatial_block_name,elevation_m,slope_deg,static_susceptibility_P_S,dynamic_trigger_P_D,coupled_risk_score,alert_tier_code,alert_tier_name,alert_color_hex,recommended_action
CELL_MEG_1650,25.28777,92.62976,5,Jaintia Hills Block,740.0,27.5,0.0336,0.6284,0.0211,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1651,26.0267,91.99779,4,Ri-Bhoi Block,1125.7,21.5,0.0217,0.6284,0.0136,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1652,25.84702,90.07902,1,Garo Hills Block,34.7,34.5,0.0068,0.6284,0.0042,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1653,25.57499,90.50633,1,Garo Hills Block,84.2,19.1,0.0293,0.6284,0.0184,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1654,25.21571,92.27142,5,Jaintia Hills Block,1107.8,25.0,0.0431,0.6284,0.0271,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1655,25.16584,91.22939,2,West Khasi Block,751.5,16.8,0.0315,0.6284,0.0198,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1656,26.03366,90.36679,1,Garo Hills Block,83.0,29.2,0.0754,0.6284,0.0474,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1657,26.07623,92.83258,4,Ri-Bhoi Block,324.7,26.9,0.073,0.6284,0.0459,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1658,25.62007,90.31893,1,Garo Hills Block,71.9,32.8,0.0139,0.6284,0.0087,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1659,25.36139,91.0947,2,West Khasi Block,637.4,24.8,0.0328,0.6284,0.0206,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1660,25.35407,90.65594,1,Garo Hills Block,189.0,18.4,0.021,0.6284,0.0132,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1661,26.07001,90.26776,1,Garo Hills Block,49.3,32.4,0.0215,0.6284,0.0135,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1662,25.81199,89.80125,1,Garo Hills Block,86.2,29.7,0.02,0.6284,0.0126,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1663,25.66388,92.59363,4,Ri-Bhoi Block,845.9,28.8,0.0307,0.6284,0.0193,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1664,25.33097,90.36585,1,Garo Hills Block,83.7,21.7,0.0231,0.6284,0.0145,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1665,25.72381,91.97343,4,Ri-Bhoi Block,1569.9,20.4,0.0726,0.6284,0.0456,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1666,25.76307,90.77392,1,Garo Hills Block,276.2,18.4,0.0299,0.6284,0.0188,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1667,25.29238,92.71555,5,Jaintia Hills Block,622.8,27.6,0.0594,0.6284,0.0373,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1668,26.01716,91.19482,4,Ri-Bhoi Block,704.6,21.3,0.0262,0.6284,0.0165,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1669,25.93389,91.17959,4,Ri-Bhoi Block,729.1,21.3,0.0283,0.6284,0.0178,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1670,25.47834,90.27813,1,Garo Hills Block,25.0,31.1,0.023,0.6284,0.0145,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1671,25.48052,91.43912,2,West Khasi Block,1274.4,27.5,0.0202,0.6284,0.0127,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1672,25.04431,91.15454,2,West Khasi Block,564.6,32.3,0.0235,0.6284,0.0147,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1673,25.86387,91.87414,4,Ri-Bhoi Block,1339.9,35.6,0.0262,0.6284,0.0164,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1674,25.70597,92.57414,4,Ri-Bhoi Block,889.4,21.6,0.0853,0.6284,0.0536,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1675,25.03947,91.49899,2,West Khasi Block,958.3,25.6,0.0271,0.6284,0.0171,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1676,25.87034,91.45107,4,Ri-Bhoi Block,1157.2,28.9,0.0218,0.6284,0.0137,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1677,25.36981,90.21556,1,Garo Hills Block,25.0,16.9,0.0182,0.6284,0.0114,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1678,25.97857,91.23583,4,Ri-Bhoi Block,834.6,14.2,0.259,0.6284,0.1627,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_1679,25.96836,91.58685,4,Ri-Bhoi Block,1205.3,21.6,0.0348,0.6284,0.0219,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1680,25.74813,92.253,4,Ri-Bhoi Block,1271.4,15.8,0.0539,0.6284,0.0338,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1681,25.73189,91.01407,4,Ri-Bhoi Block,623.8,18.2,0.0455,0.6284,0.0286,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1682,25.57472,92.24929,5,Jaintia Hills Block,1301.6,17.1,0.0688,0.6284,0.0432,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1683,25.42354,90.98377,1,Garo Hills Block,612.3,24.7,0.0611,0.6284,0.0384,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1684,25.12335,92.58948,5,Jaintia Hills Block,693.8,16.7,0.0359,0.6284,0.0225,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1685,25.11832,91.77704,3,East Khasi Block,1212.8,14.9,0.1571,0.6284,0.0987,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_1686,25.46625,91.03714,2,West Khasi Block,670.2,29.6,0.0216,0.6284,0.0136,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1687,25.75392,90.00464,1,Garo Hills Block,57.1,20.4,0.0264,0.6284,0.0166,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1688,25.6612,92.1547,4,Ri-Bhoi Block,1475.5,35.9,0.0435,0.6284,0.0273,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1689,25.91447,90.32012,1,Garo Hills Block,38.8,30.7,0.0193,0.6284,0.0122,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1690,25.98921,91.80125,4,Ri-Bhoi Block,1205.6,17.1,0.0242,0.6284,0.0152,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1691,25.9724,91.28011,4,Ri-Bhoi Block,893.8,16.4,0.0313,0.6284,0.0197,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1692,25.6054,92.60307,5,Jaintia Hills Block,834.5,24.2,0.1302,0.6284,0.0818,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1693,25.9919,91.16689,4,Ri-Bhoi Block,646.0,20.8,0.0373,0.6284,0.0234,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1694,25.31637,90.99917,1,Garo Hills Block,597.4,16.5,0.0348,0.6284,0.0219,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1695,25.43878,90.67494,1,Garo Hills Block,165.3,27.8,0.0321,0.6284,0.0202,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1696,25.31007,92.42624,5,Jaintia Hills Block,1004.8,26.4,0.0489,0.6284,0.0307,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1697,25.09545,91.86671,3,East Khasi Block,1264.0,26.5,0.0295,0.6284,0.0185,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1698,25.20665,90.85074,1,Garo Hills Block,363.7,33.6,0.0222,0.6284,0.014,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1699,25.08647,90.62342,1,Garo Hills Block,111.1,26.7,0.0241,0.6284,0.0151,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1700,25.8499,92.4993,4,Ri-Bhoi Block,810.4,28.2,0.0116,0.6284,0.0073,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1701,25.25925,91.21382,2,West Khasi Block,805.6,25.5,0.0223,0.6284,0.014,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1702,25.52795,92.4644,5,Jaintia Hills Block,993.5,22.4,0.1854,0.6284,0.1165,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_1703,25.84382,91.36489,4,Ri-Bhoi Block,1057.5,34.7,0.0251,0.6284,0.0158,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1704,25.74441,92.38443,4,Ri-Bhoi Block,1067.9,23.4,0.0503,0.6284,0.0316,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1705,25.0303,91.02881,2,West Khasi Block,452.0,29.6,0.0221,0.6284,0.0139,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1706,25.99982,92.05796,4,Ri-Bhoi Block,1089.4,17.9,0.0334,0.6284,0.021,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1707,25.60627,91.41542,2,West Khasi Block,1191.0,27.5,0.0276,0.6284,0.0174,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1708,25.39559,91.38759,2,West Khasi Block,1069.9,29.6,0.0093,0.6284,0.0058,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1709,25.72781,91.07601,4,Ri-Bhoi Block,654.0,25.5,0.0156,0.6284,0.0098,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1710,25.79128,92.42676,4,Ri-Bhoi Block,1027.2,26.1,0.2012,0.6284,0.1264,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_1711,25.18706,91.17722,2,West Khasi Block,753.9,24.7,0.0103,0.6284,0.0065,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1712,25.46066,91.89677,3,East Khasi Block,1699.8,35.5,0.0364,0.6284,0.0228,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1713,25.28986,91.75276,3,East Khasi Block,1444.5,20.1,0.065,0.6284,0.0409,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1714,25.96769,91.0753,4,Ri-Bhoi Block,522.7,22.7,0.0221,0.6284,0.0139,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1715,26.0039,92.82915,4,Ri-Bhoi Block,460.8,17.4,0.0338,0.6284,0.0212,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1716,25.13458,90.51081,1,Garo Hills Block,47.5,18.2,0.0369,0.6284,0.0232,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1717,26.04641,92.7229,4,Ri-Bhoi Block,452.4,31.1,0.0143,0.6284,0.009,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1718,25.12552,89.84574,1,Garo Hills Block,32.8,21.1,0.0182,0.6284,0.0115,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1719,25.19399,92.83784,5,Jaintia Hills Block,339.7,22.8,0.1248,0.6284,0.0784,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1720,25.2144,91.33277,2,West Khasi Block,936.0,32.9,0.0188,0.6284,0.0118,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1721,25.93629,89.86222,1,Garo Hills Block,25.0,21.9,0.0178,0.6284,0.0112,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1722,25.67285,90.64493,1,Garo Hills Block,194.1,30.6,0.019,0.6284,0.0119,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1723,25.95132,90.66456,1,Garo Hills Block,101.5,18.0,0.0662,0.6284,0.0416,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1724,25.7617,91.85637,4,Ri-Bhoi Block,1551.0,22.3,0.0416,0.6284,0.0261,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1725,25.25921,89.90614,1,Garo Hills Block,65.8,25.4,0.0367,0.6284,0.0231,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1726,25.46199,90.68204,1,Garo Hills Block,153.5,26.8,0.0815,0.6284,0.0512,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1727,25.8937,92.24111,4,Ri-Bhoi Block,1121.7,26.5,0.007,0.6284,0.0044,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1728,25.51359,91.64986,3,East Khasi Block,1513.7,26.9,0.1391,0.6284,0.0874,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1729,25.6726,92.32283,4,Ri-Bhoi Block,1148.7,27.3,0.0161,0.6284,0.0101,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1730,25.479,90.64011,1,Garo Hills Block,60.7,29.4,0.0291,0.6284,0.0183,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1731,25.30624,91.43539,2,West Khasi Block,1114.0,21.9,0.0394,0.6284,0.0247,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1732,25.50508,91.14237,2,West Khasi Block,873.9,27.2,0.0467,0.6284,0.0293,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1733,25.11843,91.99174,3,East Khasi Block,1215.8,15.8,0.0252,0.6284,0.0158,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1734,25.25084,90.40071,1,Garo Hills Block,46.6,28.8,0.0184,0.6284,0.0116,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1735,25.46578,90.49472,1,Garo Hills Block,74.6,27.5,0.0273,0.6284,0.0172,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1736,25.65057,90.93296,1,Garo Hills Block,581.4,28.3,0.0241,0.6284,0.0151,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1737,25.50483,91.43837,2,West Khasi Block,1301.4,23.4,0.0331,0.6284,0.0208,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1738,25.23982,90.27504,1,Garo Hills Block,25.0,33.3,0.0185,0.6284,0.0116,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1739,25.97086,91.12286,4,Ri-Bhoi Block,567.4,23.6,0.0246,0.6284,0.0155,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1740,25.46506,89.90862,1,Garo Hills Block,56.5,25.7,0.0391,0.6284,0.0246,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1741,25.55781,91.49022,2,West Khasi Block,1315.9,14.2,0.1547,0.6284,0.0972,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_1742,25.62355,91.95645,3,East Khasi Block,1710.2,28.4,0.0373,0.6284,0.0234,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1743,25.21168,90.56928,1,Garo Hills Block,25.0,34.0,0.0651,0.6284,0.0409,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1744,25.89559,92.68887,4,Ri-Bhoi Block,654.6,33.5,0.0151,0.6284,0.0095,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1745,25.16681,91.31783,2,West Khasi Block,872.8,23.7,0.0191,0.6284,0.012,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1746,25.25131,89.98322,1,Garo Hills Block,25.0,29.3,0.0188,0.6284,0.0118,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1747,25.37154,90.23825,1,Garo Hills Block,38.2,19.2,0.0083,0.6284,0.0052,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1748,25.78673,91.42786,4,Ri-Bhoi Block,1176.8,21.4,0.0246,0.6284,0.0154,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1749,25.17534,89.82819,1,Garo Hills Block,103.2,26.9,0.0141,0.6284,0.0088,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1750,25.89281,90.33739,1,Garo Hills Block,25.0,33.7,0.013,0.6284,0.0082,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1751,25.67471,90.82761,1,Garo Hills Block,302.8,34.7,0.0311,0.6284,0.0195,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1752,25.65233,90.76274,1,Garo Hills Block,221.0,29.1,0.0162,0.6284,0.0102,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1753,25.11389,90.48,1,Garo Hills Block,25.0,16.0,0.0315,0.6284,0.0198,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_1754,25.2231,91.10546,2,West Khasi Block,755.6,35.5,0.023,0.6284,0.0144,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
